identif_mask,modelo,score,restritivo,positivo,msg,anomesdia
3369,YWZ,861924,861,924,,20210331
3370,YWZ,3003,3,3,,20210331
3371,YWZ,3003,3,3,,20210331
3372,YWZ,742862,742,862,,20210331
3373,YWZ,742000,742,0,,20210331
3374,YWZ,856554,856,554,,20210331
3375,YWZ,3003,3,3,,20210331
3376,YWZ,2002,2,2,,20210331
3377,YWZ,635415,635,415,,20210331
3378,YWZ,3003,3,3,,20210331
3379,YWZ,3003,3,3,,20210331
3380,YWZ,749664,749,664,,20210331
3381,YWZ,742000,742,0,,20210331
3382,YWZ,677000,677,0,,20210331
3383,YWZ,561713,561,713,,20210331
3384,YWZ,742000,742,0,,20210331
3385,YWZ,3003,3,3,,20210331
3386,YWZ,3003,3,3,,20210331
3387,YWZ,790000,790,0,,20210331
3388,YWZ,900000,900,0,,20210331
3389,YWZ,785822,785,822,,20210331
3390,YWZ,3003,3,3,,20210331
3391,YWZ,3003,3,3,,20210331
3392,YWZ,742000,742,0,,20210331
3393,YWZ,729862,729,862,,20210331
3394,YWZ,1001,1,1,,20210331
3395,YWZ,858862,858,862,,20210331
3396,YWZ,3003,3,3,,20210331
3397,YWZ,3003,3,3,,20210331
3398,YWZ,3003,3,3,,20210331
3399,YWZ,428743,428,743,,20210331
3400,YWZ,742000,742,0,,20210331
3401,YWZ,862000,862,0,,20210331
3402,YWZ,646507,646,507,,20210331
3403,YWZ,2002,2,2,,20210331
3404,YWZ,886924,886,924,,20210331
3405,YWZ,812862,812,862,,20210331
3406,YWZ,909774,909,774,,20210331
3407,YWZ,3003,3,3,,20210331
3408,YWZ,3003,3,3,,20210331
3409,YWZ,721000,721,0,,20210331
3410,YWZ,3003,3,3,,20210331
3411,YWZ,683000,683,0,,20210331
3412,YWZ,770862,770,862,,20210331
3413,YWZ,834822,834,822,,20210331
3414,YWZ,2002,2,2,,20210331
3415,YWZ,3003,3,3,,20210331
3416,YWZ,676000,676,0,,20210331
3417,YWZ,419000,419,0,,20210331
3418,YWZ,2002,2,2,,20210331
3419,YWZ,3003,3,3,,20210331
3420,YWZ,599000,599,0,,20210331
3421,YWZ,3003,3,3,,20210331
3422,YWZ,3003,3,3,,20210331
3423,YWZ,3003,3,3,,20210331
3424,YWZ,3003,3,3,,20210331
3425,YWZ,812769,812,769,,20210331
3426,YWZ,3003,3,3,,20210331
3427,YWZ,742000,742,0,,20210331
3428,YWZ,3003,3,3,,20210331
3429,YWZ,3003,3,3,,20210331
3430,YWZ,3003,3,3,,20210331
3431,YWZ,2002,2,2,,20210331
3432,YWZ,3003,3,3,,20210331
3433,YWZ,809000,809,0,,20210331
3434,YWZ,450000,450,0,,20210331
3435,YWZ,3003,3,3,,20210331
3436,YWZ,698924,698,924,,20210331
3437,YWZ,670000,670,0,,20210331
3438,YWZ,3003,3,3,,20210331
3439,YWZ,3003,3,3,,20210331
3440,YWZ,603550,603,550,,20210331
3441,YWZ,3003,3,3,,20210331
3442,YWZ,549769,549,769,,20210331
3443,YWZ,636000,636,0,,20210331
3444,YWZ,3003,3,3,,20210331
3445,YWZ,617807,617,807,,20210331
3446,YWZ,877743,877,743,,20210331
3447,YWZ,593601,593,601,,20210331
3448,YWZ,3003,3,3,,20210331
3449,YWZ,654000,654,0,,20210331
3450,YWZ,647709,647,709,,20210331
3451,YWZ,3003,3,3,,20210331
3452,YWZ,430728,430,728,,20210331
3453,YWZ,502628,502,628,,20210331
3454,YWZ,2002,2,2,,20210331
3455,YWZ,3003,3,3,,20210331
3456,YWZ,3003,3,3,,20210331
3457,YWZ,782822,782,822,,20210331
3458,YWZ,585000,585,0,,20210331
3459,YWZ,619000,619,0,,20210331
3460,YWZ,789000,789,0,,20210331
3461,YWZ,544594,544,594,,20210331
3462,YWZ,3003,3,3,,20210331
3463,YWZ,727657,727,657,,20210331
3464,YWZ,772000,772,0,,20210331
3465,YWZ,764713,764,713,,20210331
3466,YWZ,3003,3,3,,20210331
3467,YWZ,711862,711,862,,20210331
3468,YWZ,807729,807,729,,20210331
3469,YWZ,3003,3,3,,20210331
3470,YWZ,772000,772,0,,20210331
3471,YWZ,3003,3,3,,20210331
3472,YWZ,742000,742,0,,20210331
3473,YWZ,640000,640,0,,20210331
3474,YWZ,723862,723,862,,20210331
3475,YWZ,656582,656,582,,20210331
3476,YWZ,779924,779,924,,20210331
3477,YWZ,768683,768,683,,20210331
3478,YWZ,2002,2,2,,20210331
3479,YWZ,808000,808,0,,20210331
3480,YWZ,742560,742,560,,20210331
3481,YWZ,3003,3,3,,20210331
3482,YWZ,785000,785,0,,20210331
3483,YWZ,705594,705,594,,20210331
3484,YWZ,742000,742,0,,20210331
3485,YWZ,876862,876,862,,20210331
3486,YWZ,759401,759,401,,20210331
3487,YWZ,700000,700,0,,20210331
3488,YWZ,537591,537,591,,20210331
3489,YWZ,829716,829,716,,20210331
3490,YWZ,3003,3,3,,20210331
3491,YWZ,915924,915,924,,20210331
3492,YWZ,3003,3,3,,20210331
3493,YWZ,748924,748,924,,20210331
3494,YWZ,1001,1,1,,20210331
3495,YWZ,812924,812,924,,20210331
3496,YWZ,640000,640,0,,20210331
3497,YWZ,672000,672,0,,20210331
3498,YWZ,838862,838,862,,20210331
3499,YWZ,632713,632,713,,20210331
3500,YWZ,801862,801,862,,20210331
3501,YWZ,3003,3,3,,20210331
3502,YWZ,742000,742,0,,20210331
3503,YWZ,3003,3,3,,20210331
3504,YWZ,694000,694,0,,20210331
3505,YWZ,783000,783,0,,20210331
3506,YWZ,3003,3,3,,20210331
3507,YWZ,3003,3,3,,20210331
3508,YWZ,742000,742,0,,20210331
3509,YWZ,568739,568,739,,20210331
3510,YWZ,3003,3,3,,20210331
3511,YWZ,773000,773,0,,20210331
3512,YWZ,3003,3,3,,20210331
3513,YWZ,1001,1,1,,20210331
3514,YWZ,814000,814,0,,20210331
3515,YWZ,663000,663,0,,20210331
3516,YWZ,801638,801,638,,20210331
3517,YWZ,3003,3,3,,20210331
3518,YWZ,3003,3,3,,20210331
3519,YWZ,742000,742,0,,20210331
3520,YWZ,785554,785,554,,20210331
3521,YWZ,3003,3,3,,20210331
3522,YWZ,742000,742,0,,20210331
3523,YWZ,742000,742,0,,20210331
3524,YWZ,602592,602,592,,20210331
3525,YWZ,3003,3,3,,20210331
3526,YWZ,1001,1,1,,20210331
3527,YWZ,3003,3,3,,20210331
3528,YWZ,712862,712,862,,20210331
3529,YWZ,403491,403,491,,20210331
3530,YWZ,3003,3,3,,20210331
3531,YWZ,742000,742,0,,20210331
3532,YWZ,583685,583,685,,20210331
3533,YWZ,3003,3,3,,20210331
3534,YWZ,779769,779,769,,20210331
3535,YWZ,654537,654,537,,20210331
3536,YWZ,782924,782,924,,20210331
3537,YWZ,3003,3,3,,20210331
3538,YWZ,744924,744,924,,20210331
3539,YWZ,584690,584,690,,20210331
3540,YWZ,2002,2,2,,20210331
3541,YWZ,2002,2,2,,20210331
3542,YWZ,701608,701,608,,20210331
3543,YWZ,3003,3,3,,20210331
3544,YWZ,3003,3,3,,20210331
3545,YWZ,698594,698,594,,20210331
3546,YWZ,646000,646,0,,20210331
3547,YWZ,789862,789,862,,20210331
3548,YWZ,742000,742,0,,20210331
3549,YWZ,633728,633,728,,20210331
3550,YWZ,742000,742,0,,20210331
3551,YWZ,834862,834,862,,20210331
3552,YWZ,738000,738,0,,20210331
3553,YWZ,687594,687,594,,20210331
3554,YWZ,3003,3,3,,20210331
3555,YWZ,758814,758,814,,20210331
3556,YWZ,821000,821,0,,20210331
3557,YWZ,570565,570,565,,20210331
3558,YWZ,3003,3,3,,20210331
3559,YWZ,3003,3,3,,20210331
3560,YWZ,2002,2,2,,20210331
3561,YWZ,742000,742,0,,20210331
3562,YWZ,3003,3,3,,20210331
3563,YWZ,2002,2,2,,20210331
3564,YWZ,1001,1,1,,20210331
3565,YWZ,653736,653,736,,20210331
3566,YWZ,804000,804,0,,20210331
3567,YWZ,3003,3,3,,20210331
3568,YWZ,752747,752,747,,20210331
3569,YWZ,3003,3,3,,20210331
3570,YWZ,734781,734,781,,20210331
3571,YWZ,772000,772,0,,20210331
3572,YWZ,742000,742,0,,20210331
3573,YWZ,784940,784,940,,20210331
3574,YWZ,2002,2,2,,20210331
3575,YWZ,3003,3,3,,20210331
3576,YWZ,833000,833,0,,20210331
3577,YWZ,3003,3,3,,20210331
3578,YWZ,2002,2,2,,20210331
3579,YWZ,668714,668,714,,20210331
3580,YWZ,3003,3,3,,20210331
3581,YWZ,3003,3,3,,20210331
3582,YWZ,2002,2,2,,20210331
3583,YWZ,3003,3,3,,20210331
3584,YWZ,2002,2,2,,20210331
3585,YWZ,589000,589,0,,20210331
3586,YWZ,742453,742,453,,20210331
3587,YWZ,701607,701,607,,20210331
3588,YWZ,774862,774,862,,20210331
3589,YWZ,2002,2,2,,20210331
3590,YWZ,2002,2,2,,20210331
3591,YWZ,866713,866,713,,20210331
3592,YWZ,1001,1,1,,20210331
3593,YWZ,686000,686,0,,20210331
3594,YWZ,742747,742,747,,20210331
3595,YWZ,683713,683,713,,20210331
3596,YWZ,670769,670,769,,20210331
3597,YWZ,742000,742,0,,20210331
3598,YWZ,742000,742,0,,20210331
3599,YWZ,2002,2,2,,20210331
3600,YWZ,742000,742,0,,20210331
3601,YWZ,791862,791,862,,20210331
3602,YWZ,3003,3,3,,20210331
3603,YWZ,742415,742,415,,20210331
3604,YWZ,3003,3,3,,20210331
3605,YWZ,3003,3,3,,20210331
3606,YWZ,866000,866,0,,20210331
3607,YWZ,3003,3,3,,20210331
3608,YWZ,578680,578,680,,20210331
3609,YWZ,2002,2,2,,20210331
3610,YWZ,3003,3,3,,20210331
3611,YWZ,3003,3,3,,20210331
3612,YWZ,3003,3,3,,20210331
3613,YWZ,461597,461,597,,20210331
3614,YWZ,742000,742,0,,20210331
3615,YWZ,2002,2,2,,20210331
3616,YWZ,2002,2,2,,20210331
3617,YWZ,3003,3,3,,20210331
3618,YWZ,344728,344,728,,20210331
3619,YWZ,2002,2,2,,20210331
3620,YWZ,650862,650,862,,20210331
3621,YWZ,3003,3,3,,20210331
3622,YWZ,2002,2,2,,20210331
3623,YWZ,693807,693,807,,20210331
3624,YWZ,3003,3,3,,20210331
3625,YWZ,3003,3,3,,20210331
3626,YWZ,469713,469,713,,20210331
3627,YWZ,3003,3,3,,20210331
3628,YWZ,3003,3,3,,20210331
3629,YWZ,3003,3,3,,20210331
3630,YWZ,742000,742,0,,20210331
3631,YWZ,2002,2,2,,20210331
3632,YWZ,635000,635,0,,20210331
3633,YWZ,759862,759,862,,20210331
3634,YWZ,3003,3,3,,20210331
3635,YWZ,3003,3,3,,20210331
3636,YWZ,3003,3,3,,20210331
3637,YWZ,746862,746,862,,20210331
3638,YWZ,3003,3,3,,20210331
3639,YWZ,3003,3,3,,20210331
3640,YWZ,3003,3,3,,20210331
3641,YWZ,2002,2,2,,20210331
3642,YWZ,3003,3,3,,20210331
3643,YWZ,730862,730,862,,20210331
3644,YWZ,742000,742,0,,20210331
3645,YWZ,742000,742,0,,20210331
3646,YWZ,809728,809,728,,20210331
3647,YWZ,3003,3,3,,20210331
3648,YWZ,3003,3,3,,20210331
3649,YWZ,3003,3,3,,20210331
3650,YWZ,869862,869,862,,20210331
3651,YWZ,617573,617,573,,20210331
3652,YWZ,3003,3,3,,20210331
3653,YWZ,787789,787,789,,20210331
3654,YWZ,711608,711,608,,20210331
3655,YWZ,3003,3,3,,20210331
3656,YWZ,3003,3,3,,20210331
3657,YWZ,3003,3,3,,20210331
3658,YWZ,742000,742,0,,20210331
3659,YWZ,742000,742,0,,20210331
3660,YWZ,742000,742,0,,20210331
3661,YWZ,552769,552,769,,20210331
3662,YWZ,892608,892,608,,20210331
3663,YWZ,3003,3,3,,20210331
3664,YWZ,2002,2,2,,20210331
3665,YWZ,2002,2,2,,20210331
3666,YWZ,818862,818,862,,20210331
3667,YWZ,2002,2,2,,20210331
3668,YWZ,3003,3,3,,20210331
3669,YWZ,700000,700,0,,20210331
3670,YWZ,2002,2,2,,20210331
3671,YWZ,3003,3,3,,20210331
3672,YWZ,3003,3,3,,20210331
3673,YWZ,2002,2,2,,20210331
3674,YWZ,2002,2,2,,20210331
3675,YWZ,742000,742,0,,20210331
3676,YWZ,3003,3,3,,20210331
3677,YWZ,742000,742,0,,20210331
3678,YWZ,742000,742,0,,20210331
3679,YWZ,3003,3,3,,20210331
3680,YWZ,2002,2,2,,20210331
3681,YWZ,705667,705,667,,20210331
3682,YWZ,2002,2,2,,20210331
3683,YWZ,1001,1,1,,20210331
3684,YWZ,2002,2,2,,20210331
3685,YWZ,742000,742,0,,20210331
3686,YWZ,808591,808,591,,20210331
3687,YWZ,516000,516,0,,20210331
3688,YWZ,796000,796,0,,20210331
3689,YWZ,776608,776,608,,20210331
3690,YWZ,3003,3,3,,20210331
3691,YWZ,3003,3,3,,20210331
3692,YWZ,742000,742,0,,20210331
3693,YWZ,802862,802,862,,20210331
3694,YWZ,742000,742,0,,20210331
3695,YWZ,3003,3,3,,20210331
3696,YWZ,742000,742,0,,20210331
3697,YWZ,662862,662,862,,20210331
3698,YWZ,908000,908,0,,20210331
3699,YWZ,581851,581,851,,20210331
3700,YWZ,782000,782,0,,20210331
3701,YWZ,3003,3,3,,20210331
3702,YWZ,2002,2,2,,20210331
3703,YWZ,3003,3,3,,20210331
3704,YWZ,2002,2,2,,20210331
3705,YWZ,3003,3,3,,20210331
3706,YWZ,3003,3,3,,20210331
3707,YWZ,723646,723,646,,20210331
3708,YWZ,399371,399,371,,20210331
3709,YWZ,3003,3,3,,20210331
3710,YWZ,667862,667,862,,20210331
3711,YWZ,3003,3,3,,20210331
3712,YWZ,3003,3,3,,20210331
3713,YWZ,800862,800,862,,20210331
3714,YWZ,3003,3,3,,20210331
3715,YWZ,3003,3,3,,20210331
3716,YWZ,801713,801,713,,20210331
3717,YWZ,742000,742,0,,20210331
3718,YWZ,778000,778,0,,20210331
3719,YWZ,812677,812,677,,20210331
3720,YWZ,824862,824,862,,20210331
3721,YWZ,3003,3,3,,20210331
3722,YWZ,525000,525,0,,20210331
3723,YWZ,2002,2,2,,20210331
3724,YWZ,700608,700,608,,20210331
3725,YWZ,3003,3,3,,20210331
3726,YWZ,674000,674,0,,20210331
3727,YWZ,3003,3,3,,20210331
3728,YWZ,624000,624,0,,20210331
3729,YWZ,683788,683,788,,20210331
3730,YWZ,770000,770,0,,20210331
3731,YWZ,3003,3,3,,20210331
3732,YWZ,3003,3,3,,20210331
3733,YWZ,3003,3,3,,20210331
3734,YWZ,3003,3,3,,20210331
3735,YWZ,870862,870,862,,20210331
3736,YWZ,742000,742,0,,20210331
3737,YWZ,742000,742,0,,20210331
3738,YWZ,850769,850,769,,20210331
3739,YWZ,854862,854,862,,20210331
3740,YWZ,781612,781,612,,20210331
3741,YWZ,2002,2,2,,20210331
3742,YWZ,767000,767,0,,20210331
3743,YWZ,3003,3,3,,20210331
3744,YWZ,607862,607,862,,20210331
3745,YWZ,3003,3,3,,20210331
3746,YWZ,599000,599,0,,20210331
3747,YWZ,582670,582,670,,20210331
3748,YWZ,798862,798,862,,20210331
3749,YWZ,3003,3,3,,20210331
3750,YWZ,782608,782,608,,20210331
3751,YWZ,707924,707,924,,20210331
3752,YWZ,3003,3,3,,20210331
3753,YWZ,658862,658,862,,20210331
3754,YWZ,742000,742,0,,20210331
3755,YWZ,680000,680,0,,20210331
3756,YWZ,1001,1,1,,20210331
3757,YWZ,790713,790,713,,20210331
3758,YWZ,911862,911,862,,20210331
3759,YWZ,640000,640,0,,20210331
3760,YWZ,545594,545,594,,20210331
3761,YWZ,565617,565,617,,20210331
3762,YWZ,852709,852,709,,20210331
3763,YWZ,733616,733,616,,20210331
3764,YWZ,858608,858,608,,20210331
3765,YWZ,465000,465,0,,20210331
3766,YWZ,714000,714,0,,20210331
3767,YWZ,2002,2,2,,20210331
3768,YWZ,3003,3,3,,20210331
3769,YWZ,3003,3,3,,20210331
3770,YWZ,763608,763,608,,20210331
3771,YWZ,3003,3,3,,20210331
3772,YWZ,2002,2,2,,20210331
3773,YWZ,3003,3,3,,20210331
3774,YWZ,600647,600,647,,20210331
3775,YWZ,2002,2,2,,20210331
3776,YWZ,3003,3,3,,20210331
3777,YWZ,2002,2,2,,20210331
3778,YWZ,3003,3,3,,20210331
3779,YWZ,858497,858,497,,20210331
3780,YWZ,3003,3,3,,20210331
3781,YWZ,3003,3,3,,20210331
3782,YWZ,463785,463,785,,20210331
3783,YWZ,3003,3,3,,20210331
3784,YWZ,1001,1,1,,20210331
3785,YWZ,621607,621,607,,20210331
3786,YWZ,742608,742,608,,20210331
3787,YWZ,3003,3,3,,20210331
3788,YWZ,824000,824,0,,20210331
3789,YWZ,2002,2,2,,20210331
3790,YWZ,2002,2,2,,20210331
3791,YWZ,825440,825,440,,20210331
3792,YWZ,2002,2,2,,20210331
3793,YWZ,2002,2,2,,20210331
3794,YWZ,3003,3,3,,20210331
3795,YWZ,3003,3,3,,20210331
3796,YWZ,688000,688,0,,20210331
3797,YWZ,689691,689,691,,20210331
3798,YWZ,613729,613,729,,20210331
3799,YWZ,725747,725,747,,20210331
3800,YWZ,634585,634,585,,20210331
3801,YWZ,742000,742,0,,20210331
3802,YWZ,742000,742,0,,20210331
3803,YWZ,715769,715,769,,20210331
3804,YWZ,742000,742,0,,20210331
3805,YWZ,3003,3,3,,20210331
3806,YWZ,488862,488,862,,20210331
3807,YWZ,2002,2,2,,20210331
3808,YWZ,3003,3,3,,20210331
3809,YWZ,800862,800,862,,20210331
3810,YWZ,742000,742,0,,20210331
3811,YWZ,727747,727,747,,20210331
3812,YWZ,664580,664,580,,20210331
3813,YWZ,1001,1,1,,20210331
3814,YWZ,770862,770,862,,20210331
3815,YWZ,742862,742,862,,20210331
3816,YWZ,783862,783,862,,20210331
3817,YWZ,3003,3,3,,20210331
3818,YWZ,3003,3,3,,20210331
3819,YWZ,3003,3,3,,20210331
3820,YWZ,742000,742,0,,20210331
3821,YWZ,590000,590,0,,20210331
3822,YWZ,742000,742,0,,20210331
3823,YWZ,762862,762,862,,20210331
3824,YWZ,3003,3,3,,20210331
3825,YWZ,785862,785,862,,20210331
3826,YWZ,3003,3,3,,20210331
3827,YWZ,2002,2,2,,20210331
3828,YWZ,2002,2,2,,20210331
3829,YWZ,651000,651,0,,20210331
3830,YWZ,3003,3,3,,20210331
3831,YWZ,2002,2,2,,20210331
3832,YWZ,3003,3,3,,20210331
3833,YWZ,456555,456,555,,20210331
3834,YWZ,751572,751,572,,20210331
3835,YWZ,761000,761,0,,20210331
3836,YWZ,742862,742,862,,20210331
3837,YWZ,785747,785,747,,20210331
3838,YWZ,742862,742,862,,20210331
3839,YWZ,2002,2,2,,20210331
3840,YWZ,3003,3,3,,20210331
3841,YWZ,2002,2,2,,20210331
3842,YWZ,2002,2,2,,20210331
3843,YWZ,704924,704,924,,20210331
3844,YWZ,742000,742,0,,20210331
3845,YWZ,3003,3,3,,20210331
3846,YWZ,803924,803,924,,20210331
3847,YWZ,675814,675,814,,20210331
3848,YWZ,572000,572,0,,20210331
3849,YWZ,1001,1,1,,20210331
3850,YWZ,794470,794,470,,20210331
3851,YWZ,3003,3,3,,20210331
3852,YWZ,742000,742,0,,20210331
3853,YWZ,3003,3,3,,20210331
3854,YWZ,3003,3,3,,20210331
3855,YWZ,742000,742,0,,20210331
3856,YWZ,740000,740,0,,20210331
3857,YWZ,3003,3,3,,20210331
3858,YWZ,3003,3,3,,20210331
3859,YWZ,3003,3,3,,20210331
3860,YWZ,634291,634,291,,20210331
3861,YWZ,3003,3,3,,20210331
3862,YWZ,2002,2,2,,20210331
3863,YWZ,3003,3,3,,20210331
3864,YWZ,2002,2,2,,20210331
3865,YWZ,3003,3,3,,20210331
3866,YWZ,3003,3,3,,20210331
3867,YWZ,2002,2,2,,20210331
3868,YWZ,3003,3,3,,20210331
3869,YWZ,742000,742,0,,20210331
3870,YWZ,3003,3,3,,20210331
3871,YWZ,3003,3,3,,20210331
3872,YWZ,735000,735,0,,20210331
3873,YWZ,2002,2,2,,20210331
3874,YWZ,3003,3,3,,20210331
3875,YWZ,724317,724,317,,20210331
3876,YWZ,3003,3,3,,20210331
3877,YWZ,3003,3,3,,20210331
3878,YWZ,742000,742,0,,20210331
3879,YWZ,3003,3,3,,20210331
3880,YWZ,3003,3,3,,20210331
3881,YWZ,632713,632,713,,20210331
3882,YWZ,3003,3,3,,20210331
3883,YWZ,742000,742,0,,20210331
3884,YWZ,923608,923,608,,20210331
3885,YWZ,901862,901,862,,20210331
3886,YWZ,742000,742,0,,20210331
3887,YWZ,742000,742,0,,20210331
3888,YWZ,721719,721,719,,20210331
3889,YWZ,714000,714,0,,20210331
3890,YWZ,777000,777,0,,20210331
3891,YWZ,828769,828,769,,20210331
3892,YWZ,762613,762,613,,20210331
3893,YWZ,2002,2,2,,20210331
3894,YWZ,674807,674,807,,20210331
3895,YWZ,648000,648,0,,20210331
3896,YWZ,2002,2,2,,20210331
3897,YWZ,3003,3,3,,20210331
3898,YWZ,3003,3,3,,20210331
3899,YWZ,2002,2,2,,20210331
3900,YWZ,2002,2,2,,20210331
3901,YWZ,735000,735,0,,20210331
3902,YWZ,784924,784,924,,20210331
3903,YWZ,742000,742,0,,20210331
3904,YWZ,906000,906,0,,20210331
3905,YWZ,2002,2,2,,20210331
3906,YWZ,3003,3,3,,20210331
3907,YWZ,2002,2,2,,20210331
3908,YWZ,2002,2,2,,20210331
3909,YWZ,2002,2,2,,20210331
3910,YWZ,2002,2,2,,20210331
3911,YWZ,491560,491,560,,20210331
3912,YWZ,670000,670,0,,20210331
3913,YWZ,629706,629,706,,20210331
3914,YWZ,2002,2,2,,20210331
3915,YWZ,2002,2,2,,20210331
3916,YWZ,2002,2,2,,20210331
3917,YWZ,712862,712,862,,20210331
3918,YWZ,2002,2,2,,20210331
3919,YWZ,865688,865,688,,20210331
3920,YWZ,3003,3,3,,20210331
3921,YWZ,640713,640,713,,20210331
3922,YWZ,924657,924,657,,20210331
3923,YWZ,679000,679,0,,20210331
3924,YWZ,3003,3,3,,20210331
3925,YWZ,866791,866,791,,20210331
3926,YWZ,634000,634,0,,20210331
3927,YWZ,2002,2,2,,20210331
3928,YWZ,785000,785,0,,20210331
3929,YWZ,3003,3,3,,20210331
3930,YWZ,3003,3,3,,20210331
3931,YWZ,742000,742,0,,20210331
3932,YWZ,783862,783,862,,20210331
3933,YWZ,2002,2,2,,20210331
3934,YWZ,2002,2,2,,20210331
3935,YWZ,673713,673,713,,20210331
3936,YWZ,2002,2,2,,20210331
3937,YWZ,2002,2,2,,20210331
3938,YWZ,2002,2,2,,20210331
3939,YWZ,2002,2,2,,20210331
3940,YWZ,3003,3,3,,20210331
3941,YWZ,2002,2,2,,20210331
3942,YWZ,2002,2,2,,20210331
3943,YWZ,2002,2,2,,20210331
3944,YWZ,2002,2,2,,20210331
3945,YWZ,3003,3,3,,20210331
3946,YWZ,643000,643,0,,20210331
3947,YWZ,3003,3,3,,20210331
3948,YWZ,804862,804,862,,20210331
3949,YWZ,742670,742,670,,20210331
3950,YWZ,3003,3,3,,20210331
3951,YWZ,598862,598,862,,20210331
3952,YWZ,723756,723,756,,20210331
3953,YWZ,2002,2,2,,20210331
3954,YWZ,2002,2,2,,20210331
3955,YWZ,2002,2,2,,20210331
3956,YWZ,631594,631,594,,20210331
3957,YWZ,2002,2,2,,20210331
3958,YWZ,2002,2,2,,20210331
3959,YWZ,742000,742,0,,20210331
3960,YWZ,742000,742,0,,20210331
3961,YWZ,3003,3,3,,20210331
3962,YWZ,742683,742,683,,20210331
3963,YWZ,2002,2,2,,20210331
3964,YWZ,742000,742,0,,20210331
3965,YWZ,3003,3,3,,20210331
3966,YWZ,742862,742,862,,20210331
3967,YWZ,1001,1,1,,20210331
3968,YWZ,3003,3,3,,20210331
3969,YWZ,1001,1,1,,20210331
3970,YWZ,3003,3,3,,20210331
3971,YWZ,647000,647,0,,20210331
3972,YWZ,706862,706,862,,20210331
3973,YWZ,3003,3,3,,20210331
3974,YWZ,722608,722,608,,20210331
3975,YWZ,742000,742,0,,20210331
3976,YWZ,3003,3,3,,20210331
3977,YWZ,2002,2,2,,20210331
3978,YWZ,598000,598,0,,20210331
3979,YWZ,742000,742,0,,20210331
3980,YWZ,3003,3,3,,20210331
3981,YWZ,3003,3,3,,20210331
3982,YWZ,720924,720,924,,20210331
3983,YWZ,745683,745,683,,20210331
3984,YWZ,2002,2,2,,20210331
3985,YWZ,2002,2,2,,20210331
3986,YWZ,3003,3,3,,20210331
3987,YWZ,783000,783,0,,20210331
3988,YWZ,3003,3,3,,20210331
3989,YWZ,416000,416,0,,20210331
3990,YWZ,894862,894,862,,20210331
3991,YWZ,747713,747,713,,20210331
3992,YWZ,3003,3,3,,20210331
3993,YWZ,652000,652,0,,20210331
3994,YWZ,742000,742,0,,20210331
3995,YWZ,3003,3,3,,20210331
3996,YWZ,3003,3,3,,20210331
3997,YWZ,836747,836,747,,20210331
3998,YWZ,2002,2,2,,20210331
3999,YWZ,398422,398,422,,20210331
4000,YWZ,2002,2,2,,20210331
4001,YWZ,3003,3,3,,20210331
4002,YWZ,3003,3,3,,20210331
4003,YWZ,723000,723,0,,20210331
4004,YWZ,3003,3,3,,20210331
4005,YWZ,742000,742,0,,20210331
4006,YWZ,613781,613,781,,20210331
4007,YWZ,3003,3,3,,20210331
4008,YWZ,766924,766,924,,20210331
4009,YWZ,3003,3,3,,20210331
4010,YWZ,3003,3,3,,20210331
4011,YWZ,2002,2,2,,20210331
4012,YWZ,742000,742,0,,20210331
4013,YWZ,722608,722,608,,20210331
4014,YWZ,742000,742,0,,20210331
4015,YWZ,3003,3,3,,20210331
4016,YWZ,725579,725,579,,20210331
4017,YWZ,890666,890,666,,20210331
4018,YWZ,3003,3,3,,20210331
4019,YWZ,2002,2,2,,20210331
4020,YWZ,2002,2,2,,20210331
4021,YWZ,3003,3,3,,20210331
4022,YWZ,742000,742,0,,20210331
4023,YWZ,2002,2,2,,20210331
4024,YWZ,766862,766,862,,20210331
4025,YWZ,760000,760,0,,20210331
4026,YWZ,828862,828,862,,20210331
4027,YWZ,797753,797,753,,20210331
4028,YWZ,3003,3,3,,20210331
4029,YWZ,3003,3,3,,20210331
4030,YWZ,645756,645,756,,20210331
4031,YWZ,1001,1,1,,20210331
4032,YWZ,812585,812,585,,20210331
4033,YWZ,725763,725,763,,20210331
4034,YWZ,770000,770,0,,20210331
4035,YWZ,3003,3,3,,20210331
4036,YWZ,1001,1,1,,20210331
4037,YWZ,626924,626,924,,20210331
4038,YWZ,670000,670,0,,20210331
4039,YWZ,742000,742,0,,20210331
4040,YWZ,742000,742,0,,20210331
4041,YWZ,742000,742,0,,20210331
4042,YWZ,835862,835,862,,20210331
4043,YWZ,680728,680,728,,20210331
4044,YWZ,839862,839,862,,20210331
4045,YWZ,788924,788,924,,20210331
4046,YWZ,3003,3,3,,20210331
4047,YWZ,3003,3,3,,20210331
4048,YWZ,817691,817,691,,20210331
4049,YWZ,2002,2,2,,20210331
4050,YWZ,742000,742,0,,20210331
4051,YWZ,1001,1,1,,20210331
4052,YWZ,707608,707,608,,20210331
4053,YWZ,716628,716,628,,20210331
4054,YWZ,852862,852,862,,20210331
4055,YWZ,799862,799,862,,20210331
4056,YWZ,643594,643,594,,20210331
4057,YWZ,3003,3,3,,20210331
4058,YWZ,742000,742,0,,20210331
4059,YWZ,742000,742,0,,20210331
4060,YWZ,670000,670,0,,20210331
4061,YWZ,607000,607,0,,20210331
4062,YWZ,3003,3,3,,20210331
4063,YWZ,879727,879,727,,20210331
4064,YWZ,3003,3,3,,20210331
4065,YWZ,2002,2,2,,20210331
4066,YWZ,2002,2,2,,20210331
